review,sentiment
"Following the pleasingly atmospheric original and the amusingly silly second one, this incredibly dull, slow, and uneventful sequel comes across as a major letdown. Once again the nefarious criminal mastermind the Bat (hammy Luis Aceves Castaneda) is trying to steal valuable jewelry from the Aztec mummy Popoca. The Bat builds a hilariously clunky lumbering robot with a human brain in order to achieve this heinous goal. Flatly directed by Rafael Portillo, with a talky and tedious script by Alfredo Salazar and Guillermo Calderon, cruddy continuity (for example, the Bat was clearly killed at the end of the previous film, but is miraculously alive and well here!), an excruciatingly sluggish script, an excessive amount of stock footage from the first two flicks, a meandering narrative, a crippling lack of action and momentum, largely dreary going through the motions (non)acting from an understandably disinterested cast, and a poorly staged climactic battle between the mummy and the robot (the movie finally bursts to sidesplitting stupid life with said big bash, but alas it barely even lasts two lousy minutes and thus proves to be much too little far too late to alleviate the severity of the general overwhelming boredom), this numbingly dry, drippy, and draggy snorefest rates as a complete washout.",0
"The 1935 version of ""Enchanted April"" manages to be simultaneously tedious<br /><br />and perfunctory. It is difficult to show the transformative magic of Italy shooting in a studio with only stereotypical Italian behavior to belabor. The transformation of the four strangers fleeing London is instantaneous in the cut from the first day to a week later. Rather than develop, the screenplay flips a switch and the<br /><br />characters are different.<br /><br />The husbands are boring enough in flashbacks without turning up, even if their presence does not drive the four women back into their shells and/or hostilities.<br /><br />Jessie Ralph has the most fun (moving instead of entirely chewing up the<br /><br />scenery) and Katharine Alexander has some poignant charm out of her<br /><br />husband's shadow (and away from his hideous droning). Ann Harding is<br /><br />unremarkable here (with the Production Code being enforced). She had an<br /><br />appropriate line in an earlier (pre-Code) movie, ""When Ladies Meet"": ""You're<br /><br />not worth a minute of one anxious hour that either one of us has given you,"" but in ""Enchanted April"" can only look hurt, rush out, and proclaim fealty to her errant husband.",0
"From the weeks and weeks of promotion for this, ABC's ""The One"" was supposed to be ""The Real World"" meets ""American Idol."" We were to watch these singers perform, compete and see how they lived together in a house as well. The Drama! The Tension! <br /><br />Where does one begin with this atrocity? Let's start with the ""judges"" who were known as ""Music Experts"" on this program. ""Experts"" implies they have expertise. Andre Harrell at least had a pedigree. He was in charge of Motown Records for a time. The other two... eh. Kate Hudson's uncle, who could have been labeled Mr. Weird Beard. He dyed his facial hair three distinctly different florescent colors. I wonder how scary he would have been with a black light! And The Paula Abdul wannabe, who did something I didn't think could happen: she was even more gushing and cloying than Paula! She then over corrected and became harshly critical after the first episode. The farce of ""critiques"" that these three offered was a true joke and an insult, not only to the process of finding the best singer, but to the audience that is now quite savvy, already having done this numerous times on Fox.<br /><br />There was the host. George Stroumboulopoulos was no Ryan Seacrest. In fact, he was as lackluster as can be. He actually sucked what little energy there was in the program, dry. How he got that job was the second biggest mystery of the show.<br /><br />The first was how did they pick the 11 competitors for this program? This was literally a talent-free talent show. OK. Perhaps that's an exaggeration. And granted, the performers all have to be relatively close in ability, because if they were not, there wouldn't be a ""contest."" If only one person was ""good,"" there would be no ""suspense."" So, I get that they all needed to be comparable. But they all should have had *some* chops! Additionally, the judges were running a ""Singing Academy,"" so the program was part ""Fame,"" as well. Clearly these performers desperately needed those lessons. But you need some extremely talented people to teach those with little talent to be talented. And that definitely wasn't what was happening here.<br /><br />It seemed in casting the show, the priority was on the ""homelife"" elements, as all of the players were very attractive to look at, in equal parts to how badly they vocalized. But the filmed segments in their house were so chopped and sliced, you couldn't get into the stories that were starting to happen, so the show didn't capture the events there, either.<br /><br />As badly devised as all of that was, ""The One"" had an incredible, unbelievable, fatal design flaw built into the results that made it completely laughable.<br /><br />The audience phoned in their votes for who they liked the best, just like on ""AI."" But then, after the audience vote was revealed, the bottom three contestants were forced to sing a final song. The ""music experts,"" based on that performance, chose one person from the three to save for the following week. And THEN, the contestants who were safe got to vote for who they wanted to keep from the remaining two, sending the remaining contestant home.<br /><br />The ""design flaw"" was that the contestants had the final say. I mean, if you were in a music competition and you wanted to get as far along the path as you could, would you vote to KEEP the better singer, or would you try to get rid of your toughest rival? Any first season viewer of CBS's ""Survivor"" could answer that one! And that's exactly what happened on the program. The person who had the better potential was lost, and the contestants voted back ""the one"" who had no talent at all! On top of that, the contestant who was just saved from the bottom by the ""experts"" was also allowed to vote against the remaining two! It was a complete farce! <br /><br />Maybe if they let the contestants vote first, at least the ""experts"" would save the better of two evils to finish. But this just confirms how not ready this show was for broadcast, how unsatisfying the whole process was to view and how misguided the producers were in attempting it.",0
"I'd have to agree with the previous reviewer: This film has awesome animation, but has problems throughout the rest of the movie.<br /><br />Plot holes are huge, dialog barely explains the concepts of the plot--the MAIN PLOT POINTS aren't even fully explained until the last five minutes of the film. The characters state the obvious, while failing to explain the more confusing points of the film. There are characters that pop up and have importance in the storyline that are never explained--most of them have names that are only mentioned *once*, and it is exceedingly confusing to a viewer.<br /><br />Don't waste your time with this movie. Unless you are in it for a good laugh and how DUMB it is.",0
"I am a big fan of bad horrors, cheap horrors, b movies, and all that bottom 100 movies, and I do not deny those are the worst stuff ever to enter the big screen, or even your home video for that matter. Some of them, e.g. the infamous Manos The Hands of Fate, are truly bad, and watching them, especially on your own without any friends and beer around, is a torture for a good cinema taste. <br /><br />La Momia Azteca Contra El Roboto Humano, however, was not that bad. Well, of course it's BAD - it's silly, dated, corny, cheap, etc., there's an Aztec mummy, a tin robot, a fat masked villain, a mad scientist, Mexican mobsters, etc. the montage is poor, the lines, well, let's say the lines are not theatrical, the FX and SFX are the best what the Mexican low budget production could've offered, etc. etc. Still, the movie is FUN. it's so bad it makes you laugh cheerfully for an hour time. Sure it depends on one's sense of humor, however I'm pretty sure La Momia should teach any newcomers to this kind of cinema how to enjoy it. Please note: the movie lasts for about an hour, and I think it's just enough time of silliness one is able to easily digest. <br /><br />There's also another thing - watching La Momia can give you a clue what was the whole SF/Horror genre concept back in the fifties, when you compare it to the present day Matrix era of cinema entertainment. I think it also shows how both the industry and the audience evolved, due to the fact the watches like La Momia still attract full house in the theaters for some special shows (movies like this are special alright), and very often receive a standing ovation.",0
"He who fights with monsters might take care lest he thereby become a monster. And if you gaze for long into an abyss, the abyss gazes also into you.<br /><br />Yes, this is from Nietzsche's Aphorism 146 from ""Beyond Good and Evil"". And that's what you find at the start of this movie.<br /><br />If you watch the whole movie, you will doubt if it was the message that the Ram Gopal Varma Production wanted to pass on. As the scenes crop up one by one, quite violent and at times puke-raking, the viewer is expected to forget the Nietzsche quote and think otherwise. That to deal with few people you need dedicated people like Sadhu Agashe who will have the licence to kill anyone, not just writing FIRs (something unworthy of the police to do, as we are made to believe).<br /><br />When TADA was repealed and the government wanted to pass newer and even more draconian laws, RGV's ""Satya"" did the required brain surgery without blood transfusion for the multiplex growing thinking urban crowd whose views matters in a democratic country like India. Within a year MCOCA was passed.<br /><br />When real life encounter specialist Daya Nayak 'became a monster on the path of fighting them' and was himself booked by MCOCA, ""Aab tak Chhappan"" was made to heed out ""false"" impression among the people about this. With it's ""you have to be a monster to save your nation"" approach.<br /><br />And people consumed it. No questions raised. Only praises and hopes that they get a Sadhu Agashe in their local police station who will solve all problems and hence let only milk and butter flow all over. Blood? You can ignore.<br /><br />Every time Israel attacks Palestine or Lebanon, we hear voices like ""India must also similarly attack Pakistan"". This movie is made for such psychopaths. If you don't give them this, they will probably die out of boredom and LSD and what not.<br /><br />Hence this game of the passion of hatred.",0
"I only came here to check Terror Hospital for an alternate title so I'd know what not to pick up. Not only do I get the original title, but I come to find Terror Hospital is one of seven more aliases.This one is a real clunker. Movies like this can usually be forgiven for any number of reasons, mostly unintended consequences of the feature on every level of production that result in at least a mild form of entertainment, mostly amusement. This has none of that. Instead, the viewer is witness to redundantly unnecessary and way-too-convenient-for-the-situation exposition and drawn out scenes of characters warily moving from room to room, and all this is half of the film. Forget trying to figure out where anybody is (or who they are) during darkened or nighttime scenes, too; you probably won't care, anyway. There is also a random car chase sequence that seems quite dull when compared to some of the old driver's ed movies I slep... er, I mean sat through and watched way back in high school. Really, we're talking about mysticism, possession, and a killer on the loose here - not a bad recipe for trash cinema. Unfortunately, there's nothing here to make it even ""good"" trash; when joined to the aforementioned, the bad acting and not-so-special effects are just that - bad acting and not-so-special effects. This one's just trash, pure and simple. Leave it on the rack at the pawn shop or in that box at the yard sale. There's a reason its there...",0
"I think that you can not imagine how these people really work...!! Before I came to the studios to watch the guys work there, I actually thought quite the same as you do. But since I saw and did the work the guys on that TV-show have to do, I have to say that they really do deserve respect for what they are doing all day long. That really is no easy work. And also the actors, which in your eyes may be terribly bad, are really great people and a lot of them really can act! I don't think that the material given to them can really show that, as I think this material isn't very good. But THEY are truly good! So I don't think that you, before you haven't seen these guys doing there work, can judge over them! And I shouldn't have judged over them as well before I met them, but I did and am now terribly ashamed of it. So please, do not allow yourself to judge over these great people unless you haven't seen them doing there job.",0
"My first hugely disappointing BBC/Jane Austen flick. The tone is off, the costumes are off, the hair is off, the music is from outer space, and Robert Hardy, bless him, looks like he's really annoyed to be in such a stinker. Even some of the casting is off. No, I take that back, a good director can make a silk purse out of a sows ear, so to speak. The performances in this thing are so over the top and melodramatic that it's almost a farce of a Jane Austen story, which is ironic since Northanger Abbey is a sort of homage/send up of the early Gothic novel. I wanted to slap the female lead after awhile; who made the decision that she should be such a ninny? I had to watch Pride & Prejudice ('95) immediately to get the bad taste out of my mouth. Phew!",0
"I'M BOUT IT(1997)<br /><br />Developed & published by No Limit Films<br /><br />>>Pros: Absolutely none<br /><br />>>Cons: I don't even know where to begin!<br /><br />Plot summary: Master P plays a drug dealer that looks, talks, and acts more like a live-action cartoon character. That's all the plot I got out of this movie.<br /><br />Review: I remember back when I was in the ninth grade during its release and everyone in my class praised this clown called Master P. This movie is so bad, it's not even funny. All the characters in this film are extremely tired stereotypes, the audio is only audible when music plays, and the movie looks like it was videotaped off a public access channel. Luckily, I didn't buy this film like all my other inner-city degenerate classmates.<br /><br />My rating:1 out of 10<br /><br />My verdict: Avoid this video like its a sexually-transmitted disease.",0
"An awful film; badly written, badly acted, cliched, hackneyed, dross. The premise is such a good one and a chance to educate about black cowboys but the film is truly dire. It is a curious mix of a bad 1950's Randolph Scott B movie and a bad 1970's spaghetti western. The villains are cardboard, the flashbacks laughable, the dialogue excruciating.<br /><br />The deliberate anachronisms (such as 'Victorian' rap singers and modern swear words like ""motherf****er""), are irritating to the extreme.<br /><br />A Frankenstein monster that died on the lab table.",0
"I kind of had somewhat high expectations for this movie. I've always thought that Tom Selleck's lesser known movies (ie Runaway and Coma), where well above the ones he had more press for. Maybe the producers should have had a little more knowledge about former major league baseball players who became stars overseas. The majority were players too good for triple a baseball, but not exactly major league matériel. I admire the idea of putting Selle's's character in Japn, versus the cliché of having play in the minors. Sad to say, this movie, much like the title of the post, is stranded at third by a movie that seems to be running on autopilot. I wouldn't mind seeing a sequel, and hopefully, the producers would learn from the mistakes. The premise is just way too unique to be left alone with this uneven flick",0
"Exceptionally silly actioner with braindead leads in a story which would have suited a fill-in issue of Spiderman. The action sequences never really flow as they should, leaving some cool bits orphaned in a sea of sound and fury, signifying nothing. I really wonder how they'll release this one in the West. Sam Lee overacts like crazy, newcomer Edison Chan doesn't display any acting talent yet. The robot is clunky and not very impressive, and the CGI effects (though done by US sfx-people) are ridiculous, totally destroying any remaining suspension of disbelief. I am NOT looking forward to Gen-Z Cops...",0
"hair, the movie based on the broadway hit,fails to achieve any redeemable cinematic qualities. you cant really take the play and make it a movie. whether one is so tempted by the rock music to see this movie, it really detracts from the quality of a broadway show. worse than seeing sitcom reruns. musical fiasco, and cant believe others rated it so high.",0
"I enjoyed Oceans 11, I thought it was quite enjoyable, helped by the performances and the direction. However, I was disappointed with this film. Don't get me wrong, it is not a complete dud, thanks to the stellar performances from Brad Pitt, Catherine Zeta-Jones, George Clooney and Matt Damon especially and the efficient direction from Steven Soderbergh. However, the film really does suffer from truly lethargic pacing, some of the film was so slow I almost fell asleep between one key twist. Second, the plot is very convoluted and there are many twists and turns that makes it hard to keep up. The camera work wasn't as innovative as it was in the first movie either. Whereas in the first movie, it was smooth and professional, it was jerky and awkward here, and the music wasn't particularly memorable. The screenplay also wasn't as witty or as fun, and the film felt anti-climatic. At the end of the day it all felt a bit too lazy, despite the expert playing and direction. So much potential, but really a missed opportunity. 4/10 Bethany Cox",0
"Let's describe Larry as an interviewer: a complete suckhole, in every way possible. He laughs at all his guests jokes, he asks the most boring questions and he would never dare contradict them. He hits me as the type of person who wants to be liked by...everyone. Friendly, boring, ol'predictable Harry. He probably owes his success to being a dream interviewer for celebrities because they don't get bombarded with what we, the people, want to know and have a right to know. Let's put it this way: he interviews as if he's in a red country. 02/10, 2 for the guests that come on the show yet it all seems pointless when Larry starts asking his mind numbing questions such as ""What's it like to be a mother?"" followed by the usual answer along the lines of ""Being a mother is the greatest thing that ever happened to me: it's wonderful, but tiring"".",0
"There were so many classic movies that were made where the leading people were out-and- out liars and yet they are made to look good. I never bought into that stuff. The ""screwball comedies"" were full of that stuff and so were a lot of the Fred Astaire films.<br /><br />Here, Barbara Stanwyck plays a famous ""country"" magazine writer who has been lying to the public for years, and feels she has to keep lying to keep her persona (and her job). She even lies to a guy about getting married, another topic that was always trivialized in classic films.<br /><br />She's a New York City woman who pretends she's a great cook and someone who knows how to handle babies, etc. Obviously she knows nothing and the lies pile up so fast you lose track. I guess all of that is supposed to be funny because lessons are learned in the end and true love prevails, etc. etc. Please pass the barf bag.<br /><br />Most of this film is NOT funny. Stanwyck was far better in the film noir genre. As for Dennis Morgan, well, pass the bag again.",0
"This one kind of is like an earlier movie from 1987 ""Masters of the Universe"" based on the cartoon ""He-man"". Basically, you have a great old world and they for some reason have to have nearly all the action of the movie take place on modern earth. Well I guess it is not so modern earth now and that it is an ancient world now of strangeness and a den of good times gone by. Well I guess I can figure why they did in fact place nearly all the movie in modern times in this and that movie. To save money on costumes and sets. It is a lot easier to recreate what is going on in the present than a strange world like that of Eternia in He-man or an ancient world with cults and strange pyramids, sacrifices and strange creatures that hug you to death. This movie is forgettable and not very entertaining, your first clue that it is not going to be the best movie in the world is that Robert Z'Dar is in it. The only thing this one has going for it is the animals which are not as prevalent in this one as they were in the last. Marc Singer is back and it is sad to seem him in this state, the guy was a fairly good actor reduced to trying to make a sequel to a movie that really did not need one, and even if it did it came five years to late.",0
"This film has to rank down there with Ed Wood films. A terrible script and bad, bad acting.<br /><br />A machine gun fight in front of plate glass windows; minutes go by before anyone is hit and nobody has cover - not one window ever breaks. You'd think after a fire fight like that the big U-Haul truck might be riddled - not a scratch.<br /><br />Do CIA agents and government contractors =shout= Top Secret information at a stand-up cocktail party with hundreds of people around.<br /><br />There isn't one actor you care about; everyone is shallow and basically unlikable.<br /><br />A Hawaii bound 747 flies out of Los Angeles and crashes twenty minutes later in the Pacific ""...in 100 feet of water..."". A short time passes when the stewardess announces to the five other passengers they only have two hours of air left; on a 747?<br /><br />The next day the rescue teams show-up and amazingly the six passengers are still alive.<br /><br />A movie that starts out mediocre and goes from bad to worse.<br /><br />",0
I usually love these movies. Give me a good old B movie any day but this one was simply awful. The acting(?) was terrible almost to the point of my turning the movie off completely. I thought I saw the all time worst but this one is right up there with Attack of the Killer Tomatoes! In all honesty - it was the acting that did this film in for me.<br /><br />I found the actor's to be clumsy and the lead male/female were extremely dull. This movie had absolutely nothing going for it. I may be asking a ridiculous question here but why the nudity and sex scene? Did the producers think nobody would watch if they left them out? I think they were probably right! Oh where is Price and The Tingler when you need them?,0
"This movie probably began with a good idea but that's as far as it went. When I read the cover at Blockbuster I thought it had promise but that was based on the overall idea for the movie. The movie began with a professor talking about how in the future we will be able to see creatures from other dimensions. There was no explanation of how that would happen but that's okay I thought it would be developed that in the movie. It wasn't. In the next scene we see two young men lying on tables with tubes taped to their heads. Beside each one are two attractive women. The men begin asking ""Do you hear that"" or ""Do you see them"". We conclude they think they are seeing ghosts or some other creature that seem invisible or they are hallucinating. The women do not see these creatures. This was fine for the first five minutes BUT THIS SCENE GOES ON FOR A FULL HOUR. It is briefly punctuated by flashbacks that have no correlation to the so called ""plot"" of the film. We are also introduced to a man in a lab coat and what appear to be Middle Eastern terrorists. What is this about? We never find out. The flash backs lead us to believe that the terrorists are forcing the man in the lab coat to perform diabolical experiments on these young people but we never understand why. At the end of the movie the terrorists finally do what terrorists do  they blow up the lab, but why? What is the point? We have no idea. This film contains so many disconnected thoughts and ideas that there are too many to enumerate but one more notable one is that fact that the man in the lab coats and the terrorist pop in and out of the room throughout the movie and not once do the young men attempt to escape or even leave the tables on which they are laying even though they are not strapped down! The makers of the movie also bring in cameo appearances by cockroaches on several occasions but again we never learn what that has to do with the storyline. Sorry but this movie was a waste of $4 and the time I spent driving to the rental store and then watching it. Take my advice. Don't rent it.",0
"Bruce Willis, as usual, does an excellent job.<br /><br />[warning: may be considered a ""spoiler""]<br /><br />While my friend thought it was good, I kept glancing at my watch during the entire movie wondering when it would end. After seeing such great flicks as ""The Patriot"" and ""Chicken Run"" I was really disappointed in Disney's ""The Kid.""<br /><br />Willis plays a middle-aged man with a harsh and realistic attitude on putting a positive spin on people's images (he's an Image Consultant). An unknown kid shows up. Yes, it's him but younger, and even Lily Tomlin can see him. At this point I'm reminded of a cross between a poor ""Quantum Leap"" episode and a bad time traveling flick.<br /><br />Kid and Willis go through trying to figure out why he's in that time period. They figure it out. They meet Willis when he's older. Nevermind that it never goes into detail how old Willis teleports them between time periods and gets them together to begin with, how he got that knowledge to begin with, how he came to the realization that he needed to do this, and so on.<br /><br />Basically, it's a very tired, unoriginal, uninspiring plot that has some great actors in it. The good news is that ""the Kid"" actor is nowhere near as annoying as he's presented in the trailers on television.",0
"This is one of the most awful movies I've ever seen, probably only surpassed by the dreadful and utterly meaningless Blueberry. How can Harald Zwart even have put his name on this crap. I'm feeling every ounce of respect I had for him waning fast.<br /><br />So what is it about this film that makes it so poor? Is it the story? Yes. Is it the actors? Yes. It it the whole ""look and feel"" of the movie? Yes.<br /><br />To start off with the story, my god!It's about as cliché-ridden and predictable as what you would expect from a drunk 14-year old who is late writing his/her paper on ""What I did this summer"". The feel-good vibe the makers try to achieve just completely drown as we suffer through yet another embarrassing turn to the story.<br /><br />The actors are amateurs, I know, and thus we cannot expect them to be of the same quality as professional actors. But for this to work, the characters HAVE to be charming and/or funny (preferably both), so that the viewers don't mind the cheeky acting, or perhaps it even adds to the characters. In this case, not even close baby! You start off disliking the characters mildly, and by the end of the film (I think it's about 90 minutes long, although it feels like 4 hours) you have a strong desire to hurt somebody to get your mind of these annoying stupid guys! It should be impossible to find this movie's attempt at humor successful unless you're actually yourself like these stupid hickeys. Their before mentioned lack of talent and credibility as far as acting goes, only makes the foolish and overly simple scenes fall harder to the ground. Even the family of the people involved will have a hard time finding this anything but very, very embarrassing (I'd rather have my sister make a fool of herself on American Idol).<br /><br />Finally, why cram in a bunch of misplaced Norwegian celebrities? They look even more out of place than the actors, if this is possible. These celebrity cameos just add to the cheap feeling of the film and is in itself a pretty see-through shot in the dark at trying to improve something broken even before inception.<br /><br />I cannot even begin to stress how much I'd rather watch paint dry than ever watch this movie again...",0
"Ben, (Rupert Grint), is a deeply unhappy adolescent, the son of his unhappily married parents. His father, (Nicholas Farrell), is a vicar and his mother, (Laura Linney), is ... well, let's just say she's a somewhat hypocritical soldier in Jesus' army. It's only when he takes a summer job as an assistant to a foul-mouthed, eccentric, once-famous and now-forgotten actress Evie Walton, (Julie Walters), that he finally finds himself in true 'Harold and Maude' fashion. Of course, Evie is deeply unhappy herself and it's only when these two sad sacks find each other that they can put their mutual misery aside and hit the road to happiness.<br /><br />Of course it's corny and sentimental and very predictable but it has a hard side to it, too and Walters, who could sleep-walk her way through this sort of thing if she wanted, is excellent. It's when she puts the craziness to one side and finds the pathos in the character, (like hitting the bottle and throwing up in the sink), that she's at her best. The problem is she's the only interesting character in the film (and it's not because of the script which doesn't do anybody any favours). Grint, on the other hand, isn't just unhappy; he's a bit of a bore as well while Linney's starched bitch is completely one-dimensional. (Still, she's got the English accent off pat). The best that can be said for it is that it's mildly enjoyable - with the emphasis on the mildly.",0
"I quite enjoyed The Wrecking Crew (1999), which was the last of the three films in this series (the first being Urban Menace (1999) which I've yet to see). I know it was baaaaad, but the three leads did a pretty decent job, all things considered.<br /><br />This, however, was truly atrocious. Ice-T was dreadful, and he's the producer! Can't say I've ever heard of Silkk The Shocker (who apparently never learnt how to spell), but his performance was one of the worst I've ever seen in a movie.<br /><br />Miss Jones did pretty well in her small role, though she later went on to make some atrocious, racist ""jokes"" on her radio show after the SE Asian tsunami (plus other occasions sadly). Way to go, girl...<br /><br />No-one else comes out with any credit. Strangely, TJ Storm and Ernie Hudson (who are both pretty bad here) are far better in The Wrecking Crew, which was made, along with Urban Menace, at the same time as Corrupt. How that works, I don't know.<br /><br />I'm going to try the Ice-T commentary now, to see whether he apologises for the film, or tries to make us think it's a great piece of film-making.",0
"To sum it up in a nutshell, this film was disappointing and could have been shortened by twenty minutes.<br /><br />The acting was sub-par, the only decent actors of the bunch being Trisha, the killer and Molly. The music was slightly lame but fitting and the special effects were much too overused. The story/scriptwriting was poor, the unnecessary torture/romantic scenes being dragged on for way too long and a disappointing ending.<br /><br />The start of the film was rather slow, the fake-looking gore not much of interest. Trisha arrived at the house, and there was some premise for a good storyline.<br /><br />Trisha started to receive the threatening phone calls, which heightened the suspense. This momentary suspense, the best feature of the movie began to build, but then the friends crashed the place, wrecking all potential suspense/horror in the film.<br /><br />The plot then becomes obtuse from here on. Chemistry sparks between the two couples, and then the killer picks off Frank and the other girl. This scene was dragged on and unnecessary.<br /><br />The killer then makes her way for Trisha and ties her up. There is an overdone torture scene which goes on for at least ten minutes too long. As the gore is done badly this is not entertaining at all, and it bores more than shocks.<br /><br />In summary, the first thirty minutes of this film sound promising but then poorly written dialogue and general lack of plot ruins this film.<br /><br />3/10.",0
"A tough sell: British playwright Ronald Harwood adapts his autobiographical stage drama into loud, bellowing film about WWII Shakespearean theatrical troupe saddled with an aged, blustery, brilliant-but-unreliable star at the end of his tether. The actor's effete assistant works diligently to get his master coiffed and costumed for a production of ""King Lear"" (during an Air Raid!), yet both men are losing their grip on their unraveling situation. Based on the waning years of actor Donald Wolfit, whose dresser was Ronald Harwood, this acclaimed production would seem to be a welcome haven for scenery-chewing thespians. Unfortunately, Albert Finney (at this point in his career, not at all elderly) seems too robust and quick-thinking to play the actor; Finney (and Oscar-nominated director Peter Yates) cannot modulate Sir's moods and bouts of coherency in a way that makes sense to us, so that in one scene he's stopping a train with the commanding echo of his voice, and in the next he's curiously falling apart. With such a wreck of a human being in the midst of failing health and aptitude, one would assume a dedicated assistant would go to great lengths to protect his boss (and his future), yet servant Tom Courtenay prods and badgers and goads Finney to carry on rather than rest. Courtenay, who played this part on stage (and was nominated for an Oscar alongside Finney for Best Actor), is far more attuned to his role, and eventually his bleating commands and confusion achieve the only real feeling in the film. These two, thankfully, do not peck at each other's heads, and scenarist Harwood is careful not to fall into a love-hate pattern (which could possibly be perceived in the film's first act); but, without a juxtaposition of servant vs. celebrity, there's nothing much to behold in this portrait except for the deterioration of narcissism, the hint at what once was. *1/2 from ****",0
"Out of 15 people I loaned this movie too.. NO One finished it.. It was so Awfully.???????? Not good... Just awful. She sits in a chair the whole movie. She's in a Closet. The Chair she's sitting is nice. I can't think of anything more to say. But 10 lines of text. To print this up. My friend Nick thinks this is a great movie.,, because,,, he can give it to his friends,, and not have to worry about THOSE calling him back. He's passed it around as a gag movie for 10 years. Which is how I got it.. Then.. I tried to get my friends to finish this extremity's awful awful piece of crap... To no aval.. no one could finish it.. Takes boredom to a whole new level. They could use this in Iraq INSTEAD OF WATER BOARDING... PLEASE SEND COPIES Guantanamo BAY CUBA. Makes great Xmas gift.",0
"Planet Earth has suffered a terrible environmental disaster so humanity now survives underground split in to different religious cults . What caused the catastrophe ? I have no idea ? why is humanity split in to different ecclesiastical factions ? I have no idea . Since the surface of the Earth can no longer support human life how are the humans able to grow crops in order to feed the population ? I have no idea . What sort of producer thought this screenplay deserved to receive funding ? I have no idea <br /><br />SHEPHERD is one of these films that creeps up late at night on cable channels . The sort of film where you consult the IMBb to see if it has any merits . The number of people who've commentated on SHEPHERD on this page hasn't yet reached double figures and this is a film that was released nine years ago . Perhaps the people who have never seen it are the lucky ones ? <br /><br />As for the rest of the plot it's very routine . Grumpy former cop Boris Dakota whose wife and child died several years previously meets a woman and her child and it's up to him to save their lives , almost like a futuristic western . Throw in a former wrestler who now runs the God channel , a fascist Christian bloke who's trying to snuff out Boris , a ventriloquist , some T&A for the sake of it and you've got a mess of a film . I guess after seeing this Neil Marshall's DOOMSDAY is possibly a masterwork of cinema in comparison",0
"Evil Behind You, was created for a specific purpose in mind, to shove the writer/directors personal views on who either gets to walk on water or who gets to dance with the devil. Sadly it would seem that the creators were so focused on making their point that they took it's power away completely by force feeding their point to the viewer.The way its message is presented Almost reminds me of the stories I've heard of the Spanish inquisition! From one real Christian to another, Avoid this like the plague, fear tactics never work when trying to send this kind of message!!<br /><br />The acting was horrible,the selection of Muslim terrorists was racist and unfair(they're terrorists so they must be Muslims). The premise of this was good, the story provided a great conduit for its message, however it was the execution of these ideas that fell short making it very difficult to even separate the message from the messenger so to speak.<br /><br />You'd be better off dusting off your old ""Ghost"" DVD with Mr Swayze to better receive this message. at least that movie didn't try to shove itself down your throat. Or if you like Good Christian movies with a powerful message, try ""End of the Spear""",0
"Okay, I just had to sound off on this one... Like a tremendous mental-gimp, I've just sat through this film in its entirety.<br /><br />You'll note that the trivia section of IMDB points out that portions of the raising of the 747 were ""borrowed"" from Airport 1977. This really doesn't scratch the surface... Virtually all exterior shots of the plane skimming the ocean, landing in, sinking, and even the at-rest shots are borrowed from Airport '77. All of the ""raising"" shots are pulled from '77, including most of the interior flooding clips, with the exception of Dennis Weaver's drowning. I couldn't help but wonder if Olivia Dehavilland might come floating by at any moment, or maybe a ""dead"" Tom Sullivan. Another eye-roller: Dennis Weaver's name in this film is Stevens, which is to compensate for the fact that Airport '77's plane is owned by the Stevens Corporation (headed by Jimmie Stewart of course).<br /><br />This is a veritable calvalcade of actors who don't work much, or at least haven't worked in a while, which might have been the first clue that it was going to be a real stinker.<br /><br />I've rated this film a 2 - It's quite worthy of a ""1"", but if this film can't offer any other redeeming quality, at least somebody helped Coolio, Max Caulfield, Nicolle Eggert, and Dennis Weaver make their car payments that month!",0
"Jeff Speakman never really made it beyond the lowest ranks of martial-artists-turned-actors (lower than Don ""The Dragon"" Wilson, for example), and with vehicles like ""The Expert"", you can see why. There are three major problems with this movie: 1) The plot - or should I say plots - are all over the place, there are some characters who get a lot of screen time but serve little purpose, 2) There are only 4 fight scenes in total, some of them completely unrelated to the main plot and some taking place in the dark, 3) The music score is overzealous and overbearing. Strange as it may seem, this is really the most annoying thing about this film: the score persistently tries to convince you that you're watching some sort of grand epic, instead of the low-budget limited-action film you are indeed watching. With all that said, at least there's James Brolin around to lend a touch of credibility. *1/2 out of 4.",0
"Unbelievably disappointed. The pace was slow. The characters unbelievable and throughout the film as a whole just let me feel bored and unfulfilled. There was no real plot that could keep you revolving around the film and keep you interested. The heist itself never offered any excitement and didn't seem very well though through.<br /><br />There was not enough depth or background to any character and Laurance Fishbourne's character was one I eagerly awaited for, unfortunately Laurance has no idea how to play the thuggish brut and is much preferred as a likable character. Columbus short one of my favourite actors (in stomp the yard) let me down with his performance, his character was dark and you could hardly see what drove his reasoning.<br /><br />The only character I think offered anything to the film was Milo Ventimiglia (Peter Petrelli in Heroes). Though his character quite small and insignificant I think his touch added to an all around dull film.<br /><br />In Conclusion buy the DVD if you want to find a new way to waste your time.",0
